country,mode,column,n_forecasts,mae,rmse,bias,coverage,mean_interval_width,adaptive_beta_floor
IRL,adaptive,wind_mw,209664,3.8134673935852095,5.560700207478299,0.051663860993274656,0.8947554181929182,4.4631498542827535,0.1
IRL,adaptive,carbon_kg_per_mwh,209664,53.28683245859181,73.47682693558998,0.03612578939332364,0.8956043956043956,87.92918349070347,0.1
CAN,nominal,fixed_load_mw,209664,0.48707283715239436,0.615614653919959,-0.0008308368682180383,,,0.1
CAN,nominal,flexible_arrival_mw,209664,0.20874550163674066,0.26383485167998244,-0.0003560729435219364,,,0.1
CAN,nominal,sst_c,209664,0.09351451432163277,0.13148106750915578,0.005548381706112803,,,0.1
CAN,nominal,wind_mw,209664,1.550093668942754,2.554982519440518,-0.07072944825462721,,,0.1
CAN,nominal,carbon_kg_per_mwh,209664,7.047080120313092,8.972591437973232,-1.0178531081171909,,,0.1
CAN,static,fixed_load_mw,209664,0.48706185691921666,0.6157215085782602,0.01077888251520799,0.8447516025641025,0.6327286892262135,0.1
CAN,static,flexible_arrival_mw,209664,0.20874079582416782,0.2638806465345901,0.004619521116722197,0.8447516025641025,0.27116943539591665,0.1
CAN,static,sst_c,209664,0.09317764043241047,0.13200660328139027,-0.011455343132456861,0.8562127976190477,0.1044610411646235,0.1
CAN,static,wind_mw,209664,1.68109116225813,2.57953643224591,-0.33566529572924225,0.9651537698412699,1.568052510837685,0.1
CAN,static,carbon_kg_per_mwh,209664,7.138292054132067,9.187794862296244,2.109002020102822,0.8508661477411478,11.256916865993578,0.1
CAN,adaptive,fixed_load_mw,209664,0.5018354524771095,0.6433241442852029,-0.0015461954900823501,0.8960336538461539,0.8130783299789187,0.1
CAN,adaptive,flexible_arrival_mw,209664,0.21507233677594667,0.27571034755085144,-0.0006626552098986149,0.8960336538461539,0.34846214142864956,0.1
CAN,adaptive,sst_c,209664,0.11281135627614844,0.1654574717302955,-0.00022747848922813278,0.8875629578754579,0.1707092209230428,0.1
CAN,adaptive,wind_mw,209664,1.5822161281178664,3.0087233642213813,-0.036584184213004065,0.8957999465811965,0.8666472167733811,0.1
CAN,adaptive,carbon_kg_per_mwh,209664,8.137962853562192,10.782525113183114,-0.027572049012487342,0.8970686431623932,13.248808899126667,0.1
